beta,gamma
1.0131941782684715,0.716130896193097
0.5831141034791032,0.2712422276832669
0.5415056322974943,0.28395674083396927
0.9375197121725185,0.678235461786523
0.8175283442620713,0.4850740700048065
1.0173122419995222,0.7172730752579926
1.0603725489468494,0.7350537286824866
0.5923520596305556,0.29342476516636634
0.5945885816591023,0.3657311574627088
0.8913622275693707,0.5209701775942589
0.6570502716108715,0.3082642812407406
0.7018455631565297,0.40754171691712315
0.4902476847242282,0.20720248476266298
0.5099950648823348,0.24259506606150075
0.5388497707722826,0.23745409885476
0.4510085913712071,0.19873306701564558
0.4357298820728689,0.18902145451265456
1.0225414347239745,0.7122787642968826
0.42728933557742843,0.20688014606861813
0.6083340115779279,0.311506289966529
1.0506254654936638,0.7817295571214483
0.8379954745691991,0.5558504957910997
1.0676504530389053,0.730667756297437
1.0597402027132015,0.7904466640128861
0.9478558904061465,0.7017251255727779
0.8781314335973036,0.4931102628609608
0.4707760390872595,0.21177963215920131
1.1012359462055437,0.7942135688212076
0.4051299131201962,0.17983631391588245
0.9771775391919575,0.6950182106944414
0.9454442552470901,0.6716450744143927
0.4248056938228835,0.16468886519716824
0.5678876897001535,0.3254846272030379
0.45800927817760584,0.21300521795303629
0.6441792502698576,0.3974087513046064
0.789195582823264,0.5007640886027441
0.8120158183661645,0.425013119112291
0.9590947095656739,0.7004890183213256
0.8440433392229916,0.47719837478830307
0.49919723519559456,0.19092698926379845
0.9293531924397986,0.5497739934388673
0.6478108176660519,0.35317446041049383
0.7785881369616747,0.495009115466606
0.5727530169978852,0.32971041766734965
0.6428632701186768,0.3692221287139019
0.9354975746573346,0.6358345932578658
0.9746416632595638,0.6759447154399275
0.758151708915994,0.5266308810323488
0.7746773611329533,0.5429326496833671
0.39068750369425154,0.13919638002029988
0.6744405013321751,0.3305719463743043
0.7540380999374631,0.3791634533801055
0.5141356259795453,0.25725273337504917
0.7613455025101685,0.4349656935107712
0.9955833484237382,0.6875315259271335
0.40474467743879905,0.13746071161020212
0.45871259399364966,0.24569986673873148
1.039846573357954,0.7750452791204675
0.5922698009513003,0.33089395234348307
0.8208253579276514,0.5024908064475557
0.4087141510307881,0.1802789297291858
0.552489971258181,0.26977764743018706
0.8253388008777427,0.4484641521277991
0.7745150998242303,0.525287763775471
0.7045971824083553,0.4270046526208524
0.3545622398851913,0.11683561385768182
0.9192223043603558,0.6296896418288005
1.0401005604003175,0.7768186105004885
0.4666725735394679,0.176013800377521
0.9290746530136946,0.5671852192458952
0.9458099136722691,0.6560048000162769
0.5737912803900131,0.2655446898131244
0.8043791209080842,0.5194369650669489
0.7470060515274546,0.4609860494137362
0.6491093364113896,0.3908002051612778
0.7295764716204293,0.41423179985510794
0.6586233298737507,0.31865218647584587
0.4884326793708508,0.26981912457359036
0.6137656406007412,0.34512359371754686
0.9494301930036382,0.6202350969884443
0.3763404450494258,0.10427436494552313
0.9871316772281871,0.7104360737729063
0.5027077618112311,0.23443646111972816
0.6425418100097857,0.3232791667094051
0.41166860848184084,0.12034671641955831
0.787020248039537,0.4532906052973871
0.6239211403590275,0.34601386060641526
0.3563351590903075,0.11806548961944861
0.5018437242175839,0.23350766812863147
0.9462053104969206,0.6896173385972739
1.0492739956051762,0.7128793222074503
1.0243281902824266,0.7385747627516142
0.8848517963399356,0.510310417904908
0.43134920691217543,0.15875805022609782
0.4432715641500008,0.14209287707418258
0.8523697179453289,0.6086705252781817
0.8644980095855768,0.5663647163288197
1.0261143028168538,0.7284376624349137
0.6904774309974467,0.46031118599641563
0.3722153895454578,0.14482243993519195
0.8209707473755581,0.5721528968456846
0.9836966831363456,0.7159471478134773
0.8297789809749254,0.507955997203265
0.6511353404423743,0.33460605995651427
0.9512099711262669,0.6042649106006658
1.0693527137448573,0.7773268170986827
0.6999552303321693,0.4575438734979008
0.7286013561902792,0.37547422330978864
0.9287672959724798,0.5443187696589262
0.9336296568405265,0.6433701016211046
0.8916774727636461,0.5832918695566183
0.9545239486535233,0.6835431839647211
0.6080395944650671,0.2839325777031896
1.012474441006473,0.6408335993672992
1.0675446884187854,0.776043949657327
0.5555044758817571,0.23699379385601885
0.6379374240593212,0.33070442669946776
0.8850225508555187,0.575940901746767
0.7301030013262235,0.3952177721523267
0.4411237229724734,0.14116115789846595
0.9923667663884062,0.70467247078185
0.39782492067144515,0.13993025123630504
1.0636635594280024,0.7634901461385256
0.643097312764825,0.40816039397521553
0.82166784108141,0.5058801222889378
0.8144633178158702,0.46451484397855125
0.6079105269296261,0.3286739466341344
0.6779289852853703,0.3493581335184252
0.7344943847845626,0.480857988541056
0.5347484937088546,0.2906080371834911
0.5003537184135778,0.21365100396725833
0.6200203541675197,0.31672590267365175
0.7553029408040703,0.4279052726726589
0.5960423341387808,0.3134149255967423
0.6559007473534986,0.309623425239068
1.0678130877634713,0.7433170465050477
0.7001736747582057,0.39114082195584976
0.7564638178810689,0.49089259114752526
0.378794754362972,0.10724307074001227
0.5267188158036069,0.3114498459174568
0.9212606674508486,0.6049906653922164
0.4215500441522454,0.11501147778801848
0.8153700414445539,0.47189525296254786
0.464917270297979,0.2529948073402482
0.9204188912011873,0.6421981299038715
0.5859852949991071,0.2558302506563693
0.37251007374511136,0.11434271411569165
0.5836333852283881,0.2604756442627605
0.9621605459602354,0.6964201091996497
1.083594309600363,0.7619103933086473
1.0624938101105197,0.7934204042657701
0.43193570210106996,0.18410011687944294
0.43014543629449864,0.1380486772382748
0.772841311960897,0.4427691659554407
0.7955477667878819,0.4600784214516461
0.6592236275893727,0.3616822726744727
0.6873732783250971,0.3534812693616285
0.5198764505219697,0.28207867926946173
1.015841262393152,0.7589947021806666
0.9326831438736136,0.6022472878353317
0.4889126362520165,0.22357955872214552
0.9579644579599258,0.7041022021018746
0.6974022840982947,0.3540303617610254
0.7483266065802889,0.40244820227598643
0.8171993843778393,0.5405635817303425
0.8712831041565805,0.6007830521422118
0.8242185597373064,0.5416720726357055
0.7445931606504574,0.41529700173499373
0.3680073530670096,0.14703314515934288
0.8521987593302067,0.5019737052293172
1.0667063797367362,0.7941492300123959
0.800170035927718,0.5548773378569719
1.0052301402275372,0.7001784554854302
1.0759154267066897,0.7322355909648671
1.054645093434078,0.7791427905081305
0.9022912768854923,0.512849395973142
