beta,gamma
1.0256885528682707,0.709149980005655
0.5995759417148061,0.3198279496537131
0.4248014255390808,0.13723321452989973
0.7409648434515832,0.4967585712171717
0.4518927651565967,0.1857499914316622
0.7456246013848445,0.4500528083662598
0.5693900091907387,0.3344780219008773
0.9296941701923744,0.6032381434841505
0.5001075817928873,0.2576103670165217
0.5187656734749744,0.21634745088192192
0.462408402747722,0.19293238991615724
0.5244560813097665,0.3064452650387355
0.8948949225671421,0.5846447233564461
1.0086788418455566,0.6806110119119054
0.38920226287346976,0.1140733409509303
0.4789738859237659,0.19481022398247344
0.8724771245919234,0.5375067414735677
0.7908132305828453,0.43478129632867324
0.5355265766971574,0.27013326031936624
0.6483054826810972,0.3442160660023378
0.6374532936435415,0.34210173936165345
0.5836907268811522,0.30547708536114015
0.8333815119403696,0.5094503380171992
0.9540724485391046,0.647503566548382
0.44540260609155197,0.2179709090067714
0.3775511011938732,0.160963545949319
1.0685425287804087,0.7205209077357468
1.0469606297294893,0.7777375031395604
1.0799810871764424,0.7641098649857859
0.9375788394609623,0.6672020608076643
0.8037216844935271,0.5197620352167265
0.8048404832115099,0.5002946188361268
0.9057314444604774,0.5586881588561993
1.051787025017982,0.787627613571609
1.0214910124530974,0.7348317542442618
0.5968368138734463,0.36772221333961574
0.49924263076507025,0.2562198979195508
0.3487301059993628,0.13713325241675864
0.8978172928193229,0.6267146387908809
0.7572312094123589,0.44145065359081426
0.65398695413699,0.37199598165738224
0.8596757275498668,0.6006568441822079
0.629329263458801,0.341665167146029
0.6204575022555967,0.33925848007934134
1.0405251835218343,0.6921603272422964
0.8693644328040782,0.5049297472997526
0.328212133889384,0.11907997543950251
0.8675785388581452,0.4943792035837582
0.9535411169278603,0.6868268691319426
0.7001649813002396,0.4620425644341922
0.86193270555105,0.540122919198757
0.4161787555237149,0.19051333614341612
0.8910523244028332,0.5687961254902775
0.49957208148497767,0.20928272100831236
1.0423908189914257,0.766801811811746
0.7347076463750468,0.49510411366556073
0.9094271065790576,0.6181320127071165
0.7846380258414298,0.4392321595581129
0.9713505193168637,0.6500336511822025
0.7747418058252212,0.4949376471283946
0.578155976305603,0.30119936322985175
0.8599853023211561,0.49788824275055665
0.8707548495270414,0.6156193717460016
0.7345054413571284,0.3863566116477338
0.6260827932932536,0.3037339423550154
0.740467108312557,0.4911457179702131
0.3511048015551701,0.1281964719545722
0.33854214948227407,0.1208656838276102
0.5026591329225576,0.275637825115961
0.9798853197875561,0.718038600625485
0.9242038529009065,0.6349183111603264
0.6560414453926922,0.3446469645337954
0.6321756033560604,0.3893370690692668
0.9880966299482665,0.7117285667706038
0.9661636155869016,0.6074197631243917
0.717869079341974,0.48248305226741617
0.3863965315901026,0.16456537132337468
0.7714606430612432,0.4144509344138444
0.6145665840338548,0.3654563406803446
0.8268025165400092,0.5361713367388752
0.6950125406325123,0.44079885299816235
0.8809447365213552,0.5161468866414283
0.6650405732403584,0.3581138692135978
0.5904138289745231,0.3685761547120935
0.49222572310371854,0.21838077147441443
0.6423857522972126,0.3106104474077458
0.7506765043005902,0.44744032171270454
0.6374108395811429,0.3421581475858523
0.4188446433883618,0.14235797797678623
0.8536332083733749,0.5283069960767705
0.4143603897115858,0.12359895294853272
1.0804688496915098,0.740776789301694
0.7561363712060176,0.42753859555684737
0.46630781108582,0.17089395195005525
1.0743843225576373,0.732080406749775
0.5907926352759552,0.29006920827793403
0.9078708544342404,0.5505926201294791
0.8862722240236169,0.6188908084577984
0.8407112163616453,0.48937225218556957
0.35334039659689764,0.13346639502967664
0.5565031091367012,0.3178430491570982
0.5139392447254053,0.21479911908613242
0.5936404673356348,0.2713619376789529
0.7380162688232167,0.42918354130290626
0.4661357016809047,0.23049130885174504
0.9968406983255935,0.6766395948294718
0.5610357346830501,0.29914334039919876
