Sample,Sim_Id,Year,Prevalence,Timestep
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0027397260273972603,0.0,0
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.005479452054794521,0.00089999998454,1
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.00821917808219178,0.001900000032037,2
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.010958904109589041,0.003400000045076,3
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0136986301369863,0.00789999961853,4
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.01643835616438356,0.01590000092983,5
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.019178082191780823,0.02999999932945,6
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.021917808219178082,0.05640000104904,7
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.024657534246575342,0.1018999963999,8
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0273972602739726,0.1731999963522,9
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.030136986301369864,0.2761000096798,10
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.03287671232876712,0.381099998951,11
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.03561643835616438,0.4607000052929,12
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.038356164383561646,0.4783999919891,13
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0410958904109589,0.446799993515,14
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.043835616438356165,0.3905000090599,15
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.04657534246575343,0.3337000012398,16
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.049315068493150684,0.2737999856472,17
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.052054794520547946,0.2213999927044,18
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0547945205479452,0.1773999929428,19
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.057534246575342465,0.1403000056744,20
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.06027397260273973,0.1093999966979,21
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.06301369863013699,0.08569999784231,22
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.06575342465753424,0.06729999929667,23
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0684931506849315,0.05609999969602,24
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.07123287671232877,0.04509999975562,25
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.07397260273972603,0.03559999912977,26
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.07671232876712329,0.0262000001967,27
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.07945205479452055,0.02060000039637,28
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0821917808219178,0.01579999923706,29
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.08493150684931507,0.01269999984652,30
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.08767123287671233,0.01009999960661,31
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.09041095890410959,0.00870000012219,32
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.09315068493150686,0.007100000046194,33
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.0958904109589041,0.005700000096112,34
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.09863013698630137,0.004300000146031,35
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.10136986301369863,0.003299999982119,36
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.10410958904109589,0.002700000070035,37
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.10684931506849316,0.002300000051036,38
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1095890410958904,0.001700000022538,39
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.11232876712328767,0.001300000003539,40
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.11506849315068493,0.00089999998454,41
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1178082191780822,0.0007999999797903,42
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.12054794520547946,0.0006000000284985,43
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1232876712328767,0.0005000000237487,44
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.12602739726027398,0.0003999999898952,45
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.12876712328767123,0.0003999999898952,46
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.13150684931506848,0.0003999999898952,47
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.13424657534246576,0.0003000000142492,48
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.136986301369863,0.0003000000142492,49
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.13972602739726028,0.0003000000142492,50
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.14246575342465753,0.0001999999949476,51
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.14520547945205478,9.999999747379e-05,52
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.14794520547945206,0.0,53
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1506849315068493,0.0,54
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.15342465753424658,0.0,55
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.15616438356164383,0.0,56
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1589041095890411,0.0,57
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.16164383561643836,0.0,58
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.1643835616438356,0.0,59
0,46ceed91-daff-e711-9414-f0921c16b9e5,0.16712328767123288,0.0,60
