beta,gamma
0.6018987578348272,0.3205341928503246
0.46870380227654984,0.23595799223229186
0.7881674993852847,0.5359138187358984
0.9771789092616723,0.7016792665468962
0.891116725099651,0.5677940839952209
0.5285350966214102,0.24538395659476775
0.6931422585533484,0.3714095990193066
0.718567966463177,0.4413898024771473
0.746769688964729,0.4118028085243701
0.4842174530229144,0.22034873001226152
0.5287599185914524,0.28496841684987706
0.7608683900359147,0.44289074106322357
0.8273540948188884,0.5474184988473412
1.0929324537798732,0.7612029135131938
0.9433883000483816,0.6093368846102422
0.5787456027188951,0.2652003443113654
0.9573869304372984,0.6046779811668237
0.8875542524873863,0.5173384658510828
0.5460427832967514,0.2758569037975184
0.3812373226747523,0.12439845888783864
1.0165437370957278,0.6625681203446198
0.8641913427806915,0.6039405192850222
0.8023237394976528,0.45482331110464724
0.5849881071418136,0.3474866784803396
0.8991028252243152,0.5383804934318538
0.7426309602971077,0.43039752165446754
0.511948837964803,0.284264230573385
1.0007059632697675,0.6987230377207388
0.6973153175444917,0.40792137272038065
0.8749485048223169,0.5364601461196034
0.9936561378669453,0.7208804620416672
0.5711188827148845,0.3281804901856989
0.714349467737107,0.4773864697070185
0.9345139247681582,0.6112760914975681
0.7633900911956435,0.5097431178698651
0.6899651109615086,0.4369128071435884
0.5819923553474716,0.3075202387235568
0.9199527000281713,0.5871166760163512
0.6917423468075253,0.35203287564207353
0.45531069965524573,0.2222953256095862
0.9230947209642137,0.6259427643325031
1.0551997853505017,0.7265128849469996
0.5436628098950382,0.3149106204520693
1.006872258899185,0.6792793103652948
1.023169226142734,0.6906573309354572
0.5195144103010826,0.27965697384215427
0.41030324860473955,0.16820717727896595
0.5950048234647964,0.37302516928677787
1.0216511086622981,0.6681476000311156
0.9343448864612172,0.6125986761062527
0.705867870972137,0.40797548191381205
0.7983228770927548,0.49988830340003865
1.0296387494743109,0.6829961343213659
0.7989601456209514,0.5567976479390615
0.9966379582172629,0.6508979281559654
0.6332564165173893,0.33932473145965314
0.577153922351271,0.33509410060381367
1.0392085709502528,0.6911567253902591
0.8676201889034443,0.5787610811449525
0.9439385051653464,0.62189871810719
0.7011355034322451,0.4441495371294356
0.9163886523265121,0.5671246724723095
0.8589916220616114,0.5450541791879154
0.596847041689177,0.286174918501172
0.952555222672558,0.689469790030911
0.7650502120429151,0.5300864373331889
0.5766488192038842,0.30644845861536696
0.7886165518616656,0.5390065997998564
0.7078716171330399,0.4361506852145389
0.5165088813438965,0.29498121442706615
0.4848308688992372,0.23278905767052294
0.8384531030153506,0.557686846741477
0.802745524999912,0.5350774688961619
0.42013168962593334,0.1302353101285584
0.3916825049468562,0.12921671469857696
0.5193119132362107,0.26691938916858204
0.7306738678567347,0.43090366240081013
0.6027259519989641,0.3007209424629844
0.7807436806440202,0.4519372485341959
0.6386666606009467,0.33739774410152124
0.4212683625475563,0.19603138919747787
0.9043957172862398,0.6081946184453537
0.6834260081600956,0.38433680057715003
0.5425778576715179,0.258439313582823
1.0636098575934128,0.7150814684631779
0.5706386866594455,0.3364024059526991
0.42358398367248035,0.19239723778070317
0.37945199212951275,0.11824670045659169
0.43804179145756783,0.15446671017657504
0.7729545296048436,0.42388793049821094
0.8420967685190499,0.5313487781476532
0.437854635653082,0.21993730564877034
0.37366901059505286,0.14149615835487084
0.4660074493660096,0.17789910432955172
0.8795256178018775,0.5109085196422342
0.8461547635429267,0.4823726605927331
0.8173628810446876,0.5144727949970094
1.070835835663698,0.7266987599588723
0.4314154909383271,0.19490861519806074
0.944752017747168,0.6853028683977676
0.9087600482610894,0.6348045721617231
0.5255145464670133,0.2786207051131825
1.101530277335484,0.7714338466342495
0.3678187783089657,0.1418983747112739
1.0017412030493653,0.6966708496853219
0.6696373772431293,0.3619038032394717
0.7965048278652169,0.47426994300175607
0.7702566336980847,0.4624546483098857
0.9664413346928598,0.6760839167977494
0.8532578468386005,0.5818331912451878
0.5037805375534461,0.27800171075922897
0.7171381974351665,0.4618534751403577
1.0469773985347597,0.7373742212619235
0.5650470955004963,0.3381103523455641
0.984092825481216,0.6923485005777709
0.8229811567442273,0.5133889364307725
0.4300141848162619,0.19108636530852416
0.643962343818073,0.35450700789650036
0.7799102526106323,0.45111118732382793
0.943223596747627,0.5942461102504782
0.8867160922869979,0.5527897442978453
0.5216386981837424,0.22493220228294739
0.7054239549857185,0.4591234020183068
0.34999966238261,0.11614121947637296
0.7478732135124726,0.41382353539132066
1.0130608286950231,0.6891718556305652
0.8332203893435441,0.5378790075039066
0.408376514066224,0.1187935387503401
0.518334961916798,0.23403707389642586
0.5908292182922599,0.3569800516377576
0.6110904094533975,0.34964168149688013
0.5593015062260603,0.26645478609596085
0.680784611873682,0.4407980238583854
0.7535103922977339,0.4882886156422124
1.0158710190425693,0.7138558196707739
0.8281593937005447,0.46824243722411796
1.0601718666633864,0.7695612010194512
0.4832962466355393,0.2094861457863705
0.7073495199777236,0.39388092601825275
0.5267061847821444,0.2642348297643902
0.523269881080637,0.30194175163906734
0.7628678958753474,0.5044007526123728
0.6253456294602182,0.3664172854249248
1.0220333971862112,0.7285188474469343
0.41825308545152073,0.19883466646560002
0.7821093037258569,0.4538004185918274
1.0882773215086419,0.744771906554122
0.9799633997220751,0.6596153908180409
0.9499017294482064,0.6650496874109444
0.9581446877250044,0.6566190793985386
0.4089055642419101,0.1879703595091914
0.4311801551472837,0.15905502132429278
0.9353723936207079,0.5797666373718985
0.7575557519465161,0.4648846028896465
0.7357251271799017,0.4160572432766202
0.39990201152971866,0.12587903283777896
0.9031306700191062,0.5582569975458561
0.7679728875241084,0.45667546004422876
0.6623457013843704,0.42986676681358915
0.4011876023928385,0.16447324356168694
0.9589386458827864,0.6739956939650341
0.5131298795675086,0.28049573148397144
0.9648065752008692,0.6707019525863949
1.0119830667891032,0.7183303969947189
0.8095990945132989,0.5520111468989655
0.518612827587642,0.2632888098587563
0.9588195802896062,0.5957379393174378
1.1100556945695637,0.7822211375184958
0.9463711302479922,0.6146088454557531
0.6494172262299789,0.40050901196861743
0.6170165725250145,0.35070818233833423
0.9284507605146861,0.6682141297998018
0.8338258563628356,0.45786413134648707
0.5655133273476654,0.2610120871334241
1.0291110172089848,0.7035836109263895
0.3763389762233281,0.15056296309755296
1.0308790407001969,0.729512646545445
0.8533832199847593,0.5583690818892337
0.6587248642958516,0.39485473841029084
0.9849098308723074,0.7073432163239433
0.9638175780231157,0.6056383414619887
0.3841020615687204,0.14342533221031173
0.9387429166341268,0.5866126708874719
0.9113559050897162,0.5486689369888355
0.9424308752602033,0.655319862043364
0.4066843783682407,0.11847628122244103
0.7822902705983812,0.4878008560103593
0.6512781366297832,0.39532606390829306
0.9546194106029913,0.6119840784601922
0.7818826091754596,0.47499208819418115
0.4929596644322821,0.24407988122785654
0.7954648800066031,0.48455852295433044
0.7599262227128752,0.5218742013636628
0.6809515095182228,0.4010100072749804
0.9120369421243022,0.5981691788113213
0.7442840116428122,0.4266438516593698
1.0059695851654389,0.6694125799081221
0.5539006464749532,0.2794589342654569
1.0210059415901906,0.6713806634640594
0.7747925968976657,0.4863571152170709
0.676106683905126,0.38341558442683055
0.447033622480472,0.209781180920358
0.4513829880456617,0.2333832298569637
1.0134859659189985,0.683364209984871
0.7159665513547028,0.42263745567172073
0.6790852401381389,0.4058060483505913
0.7000566560910997,0.44823734222461653
0.45092981262843795,0.1866238682248973
0.4439839100309182,0.15609115560246986
0.5622758692871677,0.2696319683962961
0.9567014186235236,0.6395418370829401
0.9329601884168919,0.6074272340445152
0.44745997113543734,0.15032233134057485
0.8404865069568663,0.5900955508318847
0.7854631271718444,0.5185191647327246
0.6385798836216876,0.3876173802776205
0.38539856633607944,0.13051209037030315
0.49621640856372806,0.26842110786819673
0.7043077676407647,0.4197190931612731
0.5638308538926458,0.30713334025719197
1.0432179559453412,0.7382559375128568
0.43983209983157023,0.18080148701396323
0.5023946058366275,0.21755047985692402
0.5388327536105512,0.2756285209587579
0.8410948963898079,0.48914546374435
0.4452159520727662,0.1577387983812027
0.7326910855455808,0.4805629668357181
1.0244483247542129,0.7023087420662188
0.6003916838220886,0.3697677742806642
0.7757447895906364,0.47776353305476427
0.8475480689859927,0.5776556364800962
0.45245668121782295,0.1896176306110791
0.9859180425976692,0.6335226497402477
0.9145474819000972,0.6539775656225244
0.9468083118295125,0.6002637599681906
1.052792395320487,0.7145752388320028
0.8012370601203931,0.46569583146608795
0.9514422543642698,0.6545953276421923
0.5275521643317733,0.2341691138816798
0.7910133131846231,0.5315418129005678
0.5785541059636179,0.31383796374849726
0.8100176958442753,0.5131220544177831
0.9927251396797816,0.6376666766378177
0.4915405442110323,0.22333377577147998
0.914398036958513,0.5589740273126474
0.4173044700651118,0.12337787719633461
0.5484996812244987,0.2538239005139971
0.606673229397928,0.35957993555133616
0.7923782464678406,0.5292060857241968
0.8625684714889932,0.5532960194471466
0.5053161210960111,0.2577280157593602
0.6826506810049671,0.36327883298864017
0.9909126996032172,0.6390911872652483
0.937209917646888,0.5761102057896891
0.6560592121602173,0.351946265457444
0.9445995302160777,0.6228111342698776
0.6317271551016399,0.3241257776118176
0.8092677264096233,0.4620159773181596
0.9488288199069765,0.6374441255583271
0.571413330308229,0.32594829714210455
0.9628245886808031,0.6928326209296602
0.7022702556511276,0.401743322369703
0.9130831455986435,0.652746970280903
0.9870675618583598,0.7124722313273898
0.6822567509453862,0.41570294344262726
0.9919566807701663,0.6762020705220924
0.9233621804898482,0.5762093431132912
0.8100700662318254,0.44534064610330715
0.6896979201828184,0.38756310900973956
0.869810564643771,0.5110753191420542
0.7965431489557193,0.47074845067953475
0.7691180361663504,0.5166186396078227
0.8685809573927026,0.5920533412453745
0.7070990044484236,0.40842858303126484
1.0509102917202164,0.7484655708619098
0.4597126642366709,0.22563567683250815
0.5069178839495597,0.23207245623480238
0.7745542837087385,0.4924536019742054
0.42063172312728847,0.166874433500508
0.43848899626188464,0.19065826058728869
0.7529181645307503,0.44302841252532743
1.0016750354441897,0.6656450079820102
0.8473630478220151,0.586681471078653
0.8302506656291309,0.46330058952397457
0.7184715364925233,0.4492213330313608
0.9454316029686118,0.6845200541360965
0.5197080619151524,0.22017181720698
1.028437941170724,0.673771615407293
0.42463186910634915,0.19162403150720186
0.8805997581493055,0.5900166787601488
0.8131315046433925,0.5699121268566566
1.0100731158917038,0.6628489873798405
0.663838659738969,0.39742164956978665
0.6590030607266364,0.35914272916867973
0.6814277338253432,0.4102743827988917
0.4628394278310506,0.2306242807487694
1.0987139406211242,0.7771436339029995
0.5933956894083744,0.2841890202724128
0.764145002613404,0.5109549560932282
0.9254963734224984,0.572688838929258
0.4000722231600279,0.17150331592635748
0.95467794251062,0.6519201514616502
0.9524029520878756,0.6548250627909243
0.7353028776646465,0.454069406841067
0.7019173723457106,0.39547110807158936
0.7746057146100869,0.53767183493175
1.032826983740285,0.6909095678487088
0.8057140981676074,0.44870933632523
0.5394159359404191,0.25417667811286015
0.9378200499801514,0.587932880585605
1.014431457574507,0.6590230667137372
0.7543667987289386,0.5094094605081908
0.8336019465476967,0.5579052603771014
1.0761036151912382,0.7658690089414069
0.7174154165906692,0.43536336359466843
0.858621632659861,0.5560026774618106
0.5282006929323072,0.25067875158372427
0.8484846223886247,0.5252596032664583
0.8932050737331698,0.5657293851468859
0.978532429287172,0.6878815706445678
1.0461387725276574,0.7615357171012948
0.9834257521471361,0.7002230063025126
1.0062446279700483,0.6951692383502613
0.9668039283879397,0.6521877941771993
0.9512935685468178,0.5910722894398219
0.9753256304842757,0.7085245296339038
0.6229364466299123,0.3524100132733695
0.7751728628599218,0.47476667519003446
0.6650092631720498,0.4352877040270181
0.8594022486063437,0.4914543676691375
0.7480931585491482,0.4745480963772085
