beta,gamma
1.3516333901052744,0.5431360457507877
1.379888504368252,0.4925799216823671
1.5986716436680897,0.755850678130335
1.2526688519483047,0.5376098995506573
1.5787256044126485,0.7049375706424588
1.4088564586136418,0.6358987328391662
1.602617793147153,0.7187622880571325
1.6226503124368992,0.7767733887579402
1.3460053217339116,0.441837814859233
1.336891829280609,0.40909176441837003
1.3159847118022237,0.525124356546096
1.2520960893627702,0.48680967623102767
1.4532826187325512,0.6288040111092082
1.424916835260271,0.6901699423344866
1.6267681518943944,0.791461673037137
1.4294605554518296,0.6435630458517169
1.3748505417881403,0.4743434879356415
1.395804419870324,0.5322598484807392
1.5670283036279467,0.7005707059137716
1.3626667344280416,0.5561389713391289
1.3486500295932402,0.5172762685174441
1.4112964630887845,0.4957508590832388
1.414506745219678,0.5322756124160302
1.1640780295442377,0.34873738559831857
1.1818825112153204,0.3606918821091606
1.2719790254133219,0.4486757811776929
1.4727445554692202,0.6799568723270196
1.29870536022545,0.5917517546781188
1.4685417155162321,0.7081060351073909
1.3395503630114212,0.47653256200366356
1.3101427345922128,0.4570490542217639
1.3974119498811086,0.6163373027779525
1.4791399054202112,0.7083353092021233
1.1213279144173716,0.32222693372836975
1.1146267824674405,0.3384493090047051
1.4313462270813546,0.5653995367366625
1.3088662839270995,0.5557974763184558
1.322679622018732,0.5608259466354932
1.3001481716624281,0.6065359872939456
1.409755334117316,0.5845590491487164
1.537208663261181,0.695366932676968
1.4166750490037663,0.5177988619706689
1.32459212606409,0.5818341270253774
1.5886229938076055,0.7248497582422672
1.345728640923821,0.4316246176891302
1.5619810324699397,0.723259609588067
1.3807527005370899,0.4839491613359933
1.369790739310155,0.4245554819177717
1.3183511422926801,0.59927567901443
1.434490904494972,0.6016963084060539
1.5343903510534023,0.7052074600340026
1.5672343632280132,0.7561664592848738
1.4346821317449885,0.6860785939275673
1.3972537853099414,0.6305300916887955
1.300816575406961,0.4189445880082966
1.3713878473409913,0.5274056713998381
1.1101672628815895,0.3166333577115399
1.5793855821741203,0.7119693738184228
1.5463855655161005,0.7175051551568034
1.5152650950065918,0.6339093581322128
1.159007876448262,0.3695401418802199
1.3811353402030424,0.49089066385739
1.3032264539587457,0.5332314921096019
1.2948475102438541,0.45906642137011
1.2531664991314038,0.421619709702174
1.4659784936776665,0.5792635520260035
1.3702295376035507,0.647970282268361
1.1484185357339136,0.3756563658825003
1.5005903667463998,0.7046343365688846
1.3277962877662863,0.6217681827974716
1.4583821073339553,0.6309129398380903
1.5305497189344546,0.6820801487461882
1.345517708094858,0.4452496389491858
1.2994442615882738,0.4307095086355386
1.282774269066718,0.48795097573582924
1.0921890048327758,0.3014974391085197
1.359562372201891,0.6472513726113004
1.4776176207144065,0.5919324219217346
1.3573796218758545,0.5386528061658911
