beta,gamma
1.3328003091653469,0.420112265590904
0.7617346419729452,0.12649415040167566
1.5702680299367628,0.6499815545225177
1.1168430992992797,0.3280664448819947
1.949826804371327,0.9347795667146818
1.9983573368842253,0.9487853874833528
1.1965200889866958,0.29582132021890717
1.7448543523397388,0.8407351398276681
1.5561140209530189,0.6389024632465722
1.5018148652927918,0.7515724346104301
0.9002915804178013,0.29984528958971757
1.157404025152344,0.304250484453901
1.7919268915664308,0.9397148415980712
0.8240692922441583,0.14678623947152644
1.3073487952914227,0.5896860791151504
0.8762570711888655,0.11827154932245648
1.9607168302000488,0.8956928902941221
1.0373939935079401,0.13297436440702382
1.5118898062297363,0.7850441978025676
1.1877785034497486,0.45187309426440325
1.0197616948835528,0.3590078279482454
1.6222359394045496,0.8474867588943836
0.9648472446477618,0.24553974433848466
0.8919020536848088,0.2527370241803765
1.3498254598319104,0.3893942638197109
1.7554837387531583,0.9177512117014913
1.702402353429168,0.6899542885569533
1.9829214988083588,0.9918765534447258
1.7102575057472804,0.7819915008723755
1.8265874471748957,0.8752597010540972
1.2073452551660393,0.5593712559304892
1.4672943530040046,0.614339879035832
1.2377236774007776,0.623756812931189
1.340438346123417,0.46205599864190716
1.412573706629342,0.4708639230254026
0.8586984546345366,0.10123453829989802
1.7718591552914909,0.9801075006552669
1.2300496961727079,0.5654848837135026
0.745121715434215,0.1522851169788423
1.4556122130526243,0.7677453741697732
1.8002247332427204,0.9518589659992454
1.9580579791459698,0.9900386023142503
1.4411675582108858,0.5663396747957056
1.1531874402819624,0.4637621258343907
1.586351513622075,0.7163448316372408
0.9748710499022826,0.3414779222323301
1.6342527382757053,0.9350174615919314
1.5266079368586927,0.7096459459074581
1.1462613427037,0.4062063655256557
0.9645357867945377,0.34366786721307896
1.1062469326852704,0.3103562086350171
0.9415983700352608,0.30356131348514515
1.7257385103812406,0.8200992916260001
0.7679914839021451,0.1862577749107529
1.7640017510387203,0.7195118359096135
1.649105312557042,0.6513233174015107
1.47241377945876,0.7133268673535398
1.0804266604178725,0.3222155184016978
1.0862914156221617,0.1711786440132566
1.1419457182363115,0.5369926989359651
1.3834757620654226,0.6706919370409204
1.5872413654816906,0.6100760456833139
1.9114706846035443,0.9595328076168333
1.7285324020496977,0.8221318241661901
1.228791927862476,0.46628914023017964
1.3580124893618732,0.5648869776038449
1.7019458370128315,0.7331399206494845
1.1509138391701221,0.2731118702014092
1.5839840808382941,0.8327667996483344
1.470163751919593,0.7859357422903412
1.47875658295686,0.49989828598881525
1.633497863451958,0.9113811958015868
0.9115715819343468,0.22855775168744258
1.6275317059232717,0.6136778329365943
1.9212055549465918,0.8381720835779657
0.8712233633089941,0.20136048744885993
1.148942615337268,0.3121018334193092
1.6222050935975372,0.776157349979156
1.417890163877776,0.48515332569050795
1.4333395538788989,0.7129669650755929
1.5317583917074753,0.7709769638188875
1.3859967554983819,0.726316475045203
1.0365118857970053,0.2391229208209112
1.6500634653100046,0.8044545061714133
1.674713690180906,0.9262317225849065
1.4891510305150368,0.69278967541533
1.660561527287042,0.8657398248488652
0.9158550549536104,0.30378652840862963
0.7767094476509646,0.2365088929371179
1.366724891993849,0.4954928236728986
1.6155085859141836,0.6369740319158832
1.0860488634340457,0.2568590986045901
1.7310859861301402,0.7144258499579819
1.1410197116945517,0.3644653502294827
0.9235455871080389,0.3334675748264874
1.0715429414917081,0.24525935260439943
1.8062167807403438,0.9099060871584109
1.6431022536194642,0.8636680755050361
0.8486894954308348,0.19155878926554445
1.3642650919316541,0.5194967102006863
1.6682302414433379,0.7181502679209214
0.8914018678642117,0.12839905099329968
1.1687834938707071,0.2893610613051129
1.3694717948100847,0.5531942065812169
1.233029891184389,0.37607976263417975
1.2084615342937786,0.29628007414242674
1.1386105075162662,0.4654013558676535
1.3783595461165763,0.523741761459878
0.992720910367642,0.24857136100651497
1.5298341650579266,0.824702673949608
1.7055103248479981,0.8122888368297678
1.5578277760098531,0.6795802688629368
1.6101000093934634,0.8037785447298201
1.571865080504598,0.6319471070047686
1.9409650050546254,0.8866182924139734
1.6861313762609358,0.7328651740055232
1.3121470174469878,0.3930572981471784
0.8266237550704337,0.15823170687269342
0.9050963505535846,0.2195349224038337
1.2190752597316157,0.5011821509871317
0.8872741706594164,0.21037105097216313
1.092810074378828,0.224331950599588
