beta,gamma
0.7443133122072737,0.47439491242347576
0.9400181812737118,0.6457902682746068
0.41996436818930594,0.19799472658100897
0.6243018276564055,0.3562834285662312
0.7022909419515225,0.40532301855791364
1.0727082760473405,0.7295213527487645
0.8220154086621347,0.5774139030608689
0.8029391586523409,0.48485282392010276
0.8332889130084757,0.5319197631935066
1.0202660005055812,0.6654322584574022
0.9045801881769957,0.5796702407523096
0.8912400959240792,0.49721069222105274
0.631668762440295,0.3987825987797696
0.7710538835208016,0.5231031220027225
1.0161409757912625,0.7370325340180197
0.6505222125583061,0.33342558977578396
0.8167348580909453,0.4586750933029481
0.4904080774038776,0.24171297085944915
0.7389203230944652,0.45934883750203204
0.5996964147062984,0.3228802034609167
0.9162613128269361,0.5667451611165597
0.8294113696346339,0.46780841564095144
1.0082119380059547,0.6365938937074903
0.49893050325667376,0.26393056130567916
0.510819888895856,0.2539701282680306
0.790034247552871,0.4408871815712676
0.7055279127068177,0.4353488936633896
0.9113422216388909,0.6510488106063859
0.8378024734751,0.516085815745757
0.4261947717532702,0.15328670919379633
0.40777333185794823,0.17236893153254562
0.36761489864167296,0.1308907333188233
0.7136484337922273,0.455064377211973
0.6342989748423367,0.35819055129136157
0.447552742257564,0.1914204186819744
1.0525026683406191,0.7720645748122615
0.8973559578812464,0.5892222726804847
0.6233505014275631,0.3451987306172507
0.8797343244202536,0.5512095568806694
0.46404552584190484,0.23714856839042497
0.7651047085012839,0.47440821915280296
1.1130180369313885,0.7941915156332348
0.7224777125464412,0.47491113551383823
1.0839917515794686,0.7786681625014024
0.9478335487253262,0.578410298119864
0.9482000637302801,0.6836953015322995
0.7580930595930235,0.45418347902895007
0.47900828856923194,0.2056628477455494
0.6675894378780174,0.36368067491848644
0.6836927942975496,0.3717932480426206
0.3854649009867398,0.12714588124069026
0.9334716105269267,0.5924427259869504
0.9648872085839344,0.5840933152022694
0.7666153856883973,0.5162512975212017
1.0420448109332456,0.6863824617966884
0.4220254748395653,0.18421135910170122
0.930673111043788,0.5843458575045534
0.9553270141452586,0.5984708868443402
0.9371804614798627,0.6636633701311182
0.8225107737378814,0.5111123207186793
0.8286844246481992,0.4738585603000649
0.8715420648052923,0.6096372078898423
0.5652318061478725,0.27533678767253716
0.8483329590210658,0.5152958670875821
0.7861685698395029,0.4686737017977335
0.783030197262957,0.5296837145335354
0.4618990091161222,0.20456036479831996
0.9513712789114341,0.6696627745416737
0.9127694715867143,0.6469464363053216
0.8989713016332785,0.5093303795261933
0.90118882774689,0.5869781976390785
0.7740334242020623,0.5303701801556799
0.6892566191892776,0.3654435910360392
0.9574938595558562,0.6135625469266277
0.9173758439989335,0.5290330341875743
0.5226455265286977,0.28310631296726957
0.47688561076347513,0.1803520017912508
0.8159691816003334,0.475981509014864
0.8475108237407425,0.46799693319186575
0.6102025540519569,0.3491727597444204
0.7451077039088274,0.5031914659219943
1.0602312384654382,0.7604616427617503
0.7421215287334115,0.39491071610005835
0.5065398543450925,0.2721546165273747
0.5890019268119657,0.3104258496672535
0.6982067931838734,0.46596429559531316
1.0697402764585948,0.7223356781196343
0.39929577218503054,0.1439378137634367
0.9973127148531018,0.7244288862331306
0.5670883501862436,0.30688585584719164
0.8572563103135036,0.5272306719002351
0.3896240167202064,0.13035578899212905
0.5298416169728809,0.27256772391319484
0.4125805062538137,0.15722597947718187
0.5527622245651374,0.3085605758058748
0.8949190102565632,0.6286886234334015
0.7676101574471469,0.4736843234756256
1.0696487358485416,0.7283967673417547
0.6292441370465524,0.32401167702097283
1.0395220319479062,0.704241282554785
0.6563473540567523,0.42318396921721557
0.3465164314111681,0.11464707725178724
0.7294396248170734,0.4093416945941465
0.931620195767793,0.599282751585967
0.5501016603012767,0.2757304135757196
0.708387956501201,0.41579922654103363
0.9280032802620213,0.6205821538967184
0.6562222778900022,0.3473126920686277
0.866054444735344,0.6018607639139401
0.9953189314449287,0.6562026358339985
0.8385864595614336,0.49630467016701785
0.8659066292193833,0.5379456352471379
0.7310583479062469,0.47673687193301073
0.9016622899842097,0.5097015635121767
0.8644960936596251,0.5231909388839726
0.8580013893291925,0.5661812642955126
0.7529398310927746,0.5160433016183891
0.8578649006016659,0.521771558310556
1.1144960647318172,0.7917538853022404
0.7119410312352805,0.46081977289328035
0.7215914254604194,0.48497761650376836
0.5601813468937201,0.28364438260599634
0.8765424813373663,0.5007014718739103
0.9211403831873302,0.5449609514949254
0.49786619394696163,0.2526610762865463
1.0356510684703708,0.6853344366586388
0.6209855771840902,0.3516144742023004
1.102008825468893,0.7633943956098113
0.658281367678945,0.3885926765963029
0.9326176879739123,0.5768175573961577
0.770121809537545,0.49665163729386297
0.9157683074635241,0.5855854844503309
0.8901157321693869,0.6159774062399125
0.8702513731848003,0.5987372043231888
0.744715882802065,0.4538750345448528
1.0758521949984754,0.792805762516715
0.7704398762662757,0.4705941173042285
0.6458643847654879,0.35639804888843407
0.6481375161835701,0.3298687672292869
0.7625240557645119,0.512010246879446
1.0948809352633802,0.7829225716406051
0.8854113268818538,0.5442073977238948
0.7474087678883139,0.4326594269158388
0.6359966400182969,0.3399597464885137
0.6566313071059924,0.36351122946353664
0.8472191971534553,0.5403433255664292
0.9437070121432063,0.5602723455056444
0.8920570324872759,0.6392151473428591
0.8633903211378706,0.5642486611214972
0.9581553521349238,0.6669132174039378
0.6668703351873398,0.36395731237468343
0.9252381000955208,0.6332572775945617
0.5115711482986848,0.26470600857544424
0.9260304557804224,0.6646802784250929
0.8592927994335808,0.49361747250018195
1.0717751168226695,0.7354234581010607
0.6263713252065602,0.34427554811502226
0.5273082949630907,0.24866621512732726
0.9656836983540455,0.6421586271062226
0.9139489293379002,0.5857923087049624
0.9128451302552172,0.6234326788432564
0.8943750605000054,0.49834622728210154
0.9485649371838865,0.6202287902185489
0.4587624993405428,0.23524110090167888
0.38892874864796184,0.14690640051238454
0.8952392512458143,0.5943437757495462
0.9201020945508895,0.6327811160800836
0.8417887521607483,0.4750380695987847
0.5372088314663812,0.2818225069700422
0.8993522081835656,0.6397069695273805
0.9711968260747514,0.6484657216764249
0.5508915345396007,0.2952097624806793
1.0296621790546538,0.6617733917944543
1.0351101517899501,0.6767140015958832
0.6255957081281511,0.30879713168424583
0.7916030997518194,0.4835601472418133
0.90420480186214,0.5480884999769677
0.6259966804660195,0.3499424454906478
1.0424676025669792,0.7152963968765794
0.4702627038781847,0.21173102699394342
0.48356321855756934,0.23404110362273522
0.7019898814199443,0.40784956802296346
0.8012940752698772,0.46139077109320403
0.33976975366931966,0.1065891566515217
0.7456327389088968,0.45845122772130964
0.6788222365830772,0.40771401874335034
0.702684980820337,0.4439421523493444
0.8285448780545102,0.5295867729496031
0.9301707399067798,0.5756900412540554
0.9271661960655682,0.5834435280160242
0.9101355387833847,0.521178490387278
1.0788180866324155,0.7437621208091264
0.8178404958130414,0.5508027240462425
0.7412111884470975,0.4063527975143316
0.6328391350044369,0.39924823072387117
1.0621342830269243,0.7040508307436324
0.6819433639373625,0.3821805627626571
0.7344483336193939,0.42087617732370874
0.382800905486968,0.13386409489503304
0.9455102332303686,0.6284322783796612
0.9382268376491958,0.5798390622773566
0.7850652690739113,0.48115294361400374
0.8903244445869183,0.5869129776486969
0.6393301657991873,0.3409042205183062
0.8344969429237119,0.5288897129309678
0.8834110506645918,0.6323848667099015
0.5655888736235659,0.32698894672390744
0.44108094865142833,0.18676864201484528
1.0195765649385975,0.6813128292673974
0.7297921744115543,0.4942511165970469
0.8712326663581305,0.6109357580918521
0.997868683207902,0.6834196193050107
0.8971314669154331,0.5848634402823788
0.5674238358833955,0.281029264846283
0.41831068322374676,0.18576567094804722
0.7694581418376285,0.4675233314484496
0.44630230988363767,0.22303851855354773
0.4822043903748699,0.24456682275858482
0.364667618397412,0.14628628261778842
0.6220948833364051,0.34723933888141256
0.5934393411397676,0.29097790241479893
0.9160272546203836,0.5438171480266701
1.1270178796615644,0.7996316190865889
0.9146164111086927,0.5415123687896712
1.0370413698178724,0.7217309424822358
1.0489652543226815,0.7297143294842663
0.5366181448207433,0.30935340199812034
0.8218122782457209,0.4906084218993739
0.5721658800067909,0.26345437073432143
0.7349079721517131,0.42508693004349174
1.007263476338801,0.6591980232911551
0.8106613330087333,0.4892068358494156
0.9660686896034902,0.6924188515453631
0.8623233732204276,0.6113401501581223
1.0232317074909347,0.6993831216623484
1.0403757972607819,0.6968752981432038
1.0585766818159443,0.7208574357555563
0.9418366919338768,0.5990995877406258
0.5645535350945132,0.26237549534197135
0.938758220208534,0.6708684153224473
0.8595956144003216,0.5242935035118461
0.8044101842890092,0.5405565855696517
0.8887670500508729,0.6029823401845409
0.8414676275689694,0.4930042272640903
0.925683653864271,0.665990905210656
0.5099116252502283,0.28453921143900107
0.7125836397520499,0.4387341600378273
0.9941940222032188,0.6399427121430521
0.7873161133049463,0.4952751646959228
0.6830895880986076,0.3797662751776891
0.6867222910237639,0.35265575028414053
0.8982822357488163,0.6212592200685638
0.5407096920039611,0.3017791591091761
0.5083873375176884,0.22174458548510093
0.5919405644191353,0.29161859356972686
0.468627296953825,0.24372036087277638
0.8870478568078677,0.5762343444169282
0.5452224706157369,0.2857877968428576
0.3799323857806204,0.1337180057505295
0.6380993469852483,0.34274278456327867
0.5187139375715617,0.2827726011968491
0.5965308278695689,0.34599280609899546
0.6387031628606817,0.3713356560583432
0.737645960848849,0.4509814734130323
0.8446599880565056,0.5935367694754919
0.41809443557686127,0.19259895646176278
1.082114943046598,0.765958277875747
1.0061464505860311,0.6824432672611325
0.8770748670626585,0.4997289393805644
0.8089500874380584,0.5195424109969926
0.5989026616597657,0.31635659719338
0.8215573570878438,0.45823138174609934
0.9615867790589561,0.6944523666997017
1.0441868579497737,0.7477201751422721
1.0132292699308572,0.7257840786553507
0.6923370112692724,0.3828022179191364
0.9117576634545161,0.6388972627237826
0.4038671131880279,0.14098477844285398
0.8512259070296495,0.5323351522957521
0.8896003099658538,0.566104210304916
0.4843000339644249,0.24665073206335197
0.6046705846924956,0.29746928757815605
0.8860907230637185,0.5615842808169791
0.9467029242919522,0.62601409569118
0.7997985485358159,0.4580524914661437
0.7060830895028638,0.44650740583103055
0.5921251075962527,0.3041872861159769
0.6720045734529256,0.41348864701218124
1.0898321822746706,0.7781841539195906
0.9261148351655168,0.5421444537427069
0.7534829650881405,0.43824089393634114
0.866860097798891,0.5279693181460356
0.8840679085651122,0.5501145575008741
0.8666641681310958,0.547925781359934
0.411518363216845,0.13018233323874306
0.9807648699653675,0.6710189810468107
1.0580497830902638,0.7586505409049923
0.8637794837570589,0.4808564288890277
0.8033689930834311,0.4573287525726212
0.599354726607358,0.32166969612014823
0.8337828084148526,0.5455182395181132
0.5172136244547759,0.24413826472228492
0.5225429909556181,0.26699914261528274
0.964683052647612,0.6586184417221064
0.7531406144621517,0.5080481738144421
0.7561183724646543,0.49407805712594755
0.6735658386397556,0.40627888158441283
0.6672947436393557,0.4371396082131198
0.6101103783492011,0.30768861950270865
0.973276417216159,0.6263493553606034
1.1110533205794138,0.7848007120405244
0.8465565130482124,0.47269044575436303
0.6795905906447514,0.3858195467004857
0.9537480339028253,0.6267518388525798
0.7807727302479043,0.5399631913712686
0.9040273614546241,0.562734605678668
0.5974719724458737,0.3568532957977749
0.5821028350065117,0.2907436636231854
0.8279346350168284,0.5764001044884823
0.9111172615669496,0.6161174827535543
0.5973655339716426,0.33129201673544695
1.05567138566717,0.7087919982109534
0.458153654686435,0.1891773782835106
0.5525254527135695,0.2849832475570763
0.804254347787889,0.5556313477974965
0.4501792194942015,0.1682764708676094
0.426940249018544,0.15802473234705688
0.9104833748956038,0.6043270867542079
0.6933601142597059,0.38188354733209706
0.6545865576069116,0.37326227874404927
0.3773115166043577,0.12268313736409492
0.6841151938128122,0.4201346900690729
1.0022272095224003,0.6851907243611021
0.7078678508514179,0.47785695949672724
0.9666453793392802,0.6191859416859897
0.7364426682561438,0.4589609666697618
0.711420038263165,0.47530439421995785
0.7406957852422544,0.4664645175718021
0.8162073296575842,0.5300524530564775
0.7925310077215661,0.507591302373202
0.5118070103813396,0.211445712722221
0.758287611833987,0.46344647780500414
0.718364968928165,0.3887093505543284
0.8388559582591857,0.4957359982292808
0.8859672234481215,0.5897008146490276
1.0728344236131317,0.7641855328144971
0.4894878476058511,0.21839885286952296
0.8444229726456798,0.5452529256355036
0.5931905925881313,0.31492727554714894
0.4279630529987546,0.1503585967919715
0.8707619867258325,0.49226789366183754
0.6725878113906593,0.43391377464808645
0.5382867130513584,0.24277014434209135
0.8197416439852276,0.5635211518229377
0.8493910857450833,0.485103964148644
0.7210545968698254,0.47301473572863495
0.8428055057312613,0.49402278743801065
0.7467796809423648,0.49213075049831856
0.8758508205861271,0.5646853827337219
0.6613320457405928,0.37474361136996637
0.5844578423582498,0.3072729994960331
0.36741564179451225,0.11008158026885392
0.45336424666112596,0.17299878162134702
0.862057637358852,0.5166628135925379
0.8601349816378443,0.6048179332765413
0.7551438413022491,0.4398162141482017
0.6311177412266413,0.39385645911011136
0.9961592932677374,0.6331840742970295
0.36415895413704735,0.10517045208406492
0.9317199530963274,0.5552909361235749
0.5640387534918547,0.2796192556774739
0.41261455816008247,0.16669616797891135
0.7601725105115875,0.5203861300602517
0.8228444874166723,0.4603441647425516
1.0432052570577746,0.7198796091271057
0.7712168965350711,0.47197522816830806
0.3929073887473939,0.10840774010929906
0.6636457824640769,0.37548405776269755
0.8038928683598607,0.5025582025741481
1.0417896266055957,0.6951635935595699
0.7337369029158152,0.39658662879172457
0.5741733598919009,0.3051892870651063
0.5438012816655985,0.3000465750873763
0.8377329518152365,0.5417144287683818
0.8398477827275281,0.49674180419054526
0.6189439171983118,0.3039946998492216
0.5252189888072467,0.24653538755006132
1.0936906185936197,0.7967871855925368
0.6436446201450166,0.4082255715089118
0.8367415997709138,0.4677446045423088
0.6598342072921338,0.36561392033529894
0.9577133893206018,0.6692774427334095
0.4240185331765171,0.2016657954524459
0.7975539249830557,0.48423560270899857
0.5420781636209715,0.30147776429453194
0.7912888360084531,0.43987360116031804
0.9473227292330098,0.6689787943966837
0.7710019314920432,0.45207926130173826
0.357328538721976,0.1253607749774429
0.738711583304464,0.4296709040857395
0.6976013298480137,0.4016105368351396
0.6084586529724203,0.2999677559925966
0.6337239806189077,0.3496475959400078
0.8568433215514866,0.49431848517539145
0.6975321389556992,0.36612509095083656
0.4131317818681872,0.14447367781227954
0.7443520841240172,0.43161559275719097
0.65822575005301,0.4166063793902912
0.8884369957541167,0.5914819797263859
0.7880982128021241,0.4724232797802159
0.5342651927576311,0.22792795233342056
0.4656063231275279,0.20832612927311076
0.7594103456135491,0.4308618456444099
0.8962029513172574,0.5720602422664532
0.9841757918168139,0.6671395324890302
0.8683463295622316,0.6207179023207574
0.9974493423537067,0.689823344801546
0.6079990693650568,0.3660146209623114
0.6733450304604733,0.4115852931718663
0.736997143020718,0.4621941092091121
0.7760652856289588,0.4780601719944888
1.0868882757533467,0.7777071259536569
0.8236345953552626,0.48102029210562314
0.7473314094771861,0.48150191902851147
0.6693632759362605,0.4361840560669017
0.9869214934772284,0.611530078235488
0.5278278324834358,0.24551523201127315
0.8003227092045646,0.46555648476958233
0.41377478506887794,0.15729422726381725
0.7035459042322472,0.3704961504308565
0.8791428205184966,0.5684030602844378
1.0837336739333714,0.7687713055547424
0.5979408475492194,0.3703631857652173
0.9566995533413452,0.6200339838743844
0.4999024496130331,0.20978268463087302
0.809323948768556,0.4887286562944071
0.7289608590166154,0.47088703863095716
0.7063276145747637,0.38161679895983913
0.590473983121491,0.3141931887685144
0.48291686092322006,0.2175345809183773
0.3757303486567162,0.1032603834001808
0.7496859516707208,0.4002602823627073
0.4327263480119564,0.186549100494116
0.6391115462609405,0.32980742960226894
0.7821192886654276,0.4408563523910989
0.5892477757123424,0.32777829203861
0.7449988791881685,0.4820286576381878
0.627311688010372,0.3373305610170355
0.6808029577089738,0.43765100116651423
0.930826721201859,0.5944492013497976
0.39430175966534003,0.13794497948577122
0.9318658250519298,0.666143506981459
0.7968721378078392,0.43737283226532364
0.9497719539363938,0.6269158430425131
0.5731078322744368,0.3350253498507596
0.8877176553430459,0.5114262273479363
0.5800564922174363,0.29116801047907237
0.6891099129430112,0.40546818183591227
0.8070243373111916,0.5533694633649978
0.629979644235898,0.3759631751557241
0.8874024830937168,0.6150119055163397
1.1027549929786349,0.7861940891984718
0.8490187752679921,0.5223054937598373
0.6940933435018781,0.40055897789298145
0.5536207071601184,0.26100746276491
0.7159427236002656,0.42884015660214514
0.5320050106810666,0.2644888423186955
0.8243351876341252,0.5315314434168833
0.42602569509580923,0.15695908528234168
0.5574134339036224,0.3309035710707112
0.9980958296249534,0.6704606326696012
0.9269959667298482,0.5660493030453153
0.8407570468025338,0.5294312823337635
0.3718201290202827,0.1359471081517441
0.8750087435496687,0.5263198199196879
0.9058616337702803,0.6227392695477579
0.7646163575190146,0.4836150645007672
1.0434030672782217,0.7632232004901507
0.9412979394990906,0.5779367088996059
0.8873034905200685,0.5184422054314733
0.5003389895216893,0.25188327316566606
0.8540137683651428,0.5626399944084837
0.6427819077419665,0.3237191486597475
0.5809703295703527,0.35230468000658544
0.768386087934477,0.4629843243647217
1.0227006665896206,0.7102760904264721
