param1,param2
1.6769404157569645,1.4288839853339015
0.9806470849468497,3.135783479489962
1.1101005984566132,3.6541472384928433
1.0897402311207003,2.8392450095159774
1.1858366983994257,2.9346411694628705
1.6391309218181773,1.8767856418122
0.8847379949028824,3.5417406486934127
1.1570767427162159,3.063916578387748
1.2638123274019755,2.9467580519627967
1.1003142459860968,2.657095791309537
1.0334538032658127,3.548637758167683
1.3027150441374098,2.486418265279595
0.8687131726338425,3.70777705282849
1.9007317956990715,1.2310214129802026
1.7959255571592805,1.4129842904329448
2.0875840040885985,1.1452580720010879
1.880077350430815,1.09265225934487
1.5885065235392217,1.4913372782266388
1.7783639008290335,1.0369450584541002
0.9326388085889779,3.2477399270958456
1.0112207699970723,3.8062188268015387
1.989593502053987,1.244595757563077
1.4507519607105883,2.3896009317949884
1.1514095735779681,3.50700312700001
1.211198238601299,2.5863060915307217
1.7698925451257033,1.4688556173966045
1.228662357852849,2.7808611083649626
1.2723228641467639,2.0764441471262636
1.3991061280533934,2.277231579663434
0.9996706434696001,3.5347136508218497
1.7501547675713138,1.547254310179331
0.8974540300306997,3.7589616102709966
1.748959030833047,1.6640101795826447
1.925889211328564,1.4564080469183356
1.4747451684975132,2.3100148495694404
1.1987686958555253,2.679358773264453
0.8608773331986965,3.560777818361779
1.5788768333335665,2.1119445784990414
1.4089977069250863,1.7958698367105295
1.9220916027434543,1.4469373038212643
1.2421200659125222,2.570892889902554
1.191324332361145,2.476090801412942
1.305687627611778,2.9550855053664042
1.045033576387069,3.2883580778533306
1.0948289961470659,2.7930124764594604
1.7050949965264848,1.8322890242885739
1.7596029280076229,1.6959991936406604
1.9124764863453692,1.0758717962774331
1.846301301170546,1.5660567863869281
1.5919580021693462,2.02177641864038
1.3170763857250574,2.5943990138918998
0.9612723483804813,3.6239369048074517
1.0630715178996821,2.809761627072744
1.3242998658387597,2.2709236626476694
1.7514597081742251,1.3936094989099137
1.415809626998758,2.2008987375254003
0.9852154457323301,3.807940768829132
1.4552527224404164,2.52556389606277
1.5451465409914216,2.067207576529304
1.2252628075872873,2.615030435518427
1.106875754407617,2.722292655658171
1.6769351649085742,1.6536195597317245
1.2072137794396984,2.8636672560033634
0.909976045954819,3.3314159522655147
1.530212391958431,1.5073893925553432
1.7893534349816465,1.532688851388235
1.08289821165817,2.9533269391521833
1.7925058568107644,1.7408545524522623
1.5334039688960241,2.015049807471613
1.2917675909554145,2.616067345192816
0.9972941058470035,3.725607535893756
0.8276122915052355,3.951583291290375
0.9802767620098578,3.1091597141791385
1.8762904011707853,1.4184596860434455
1.274727896439544,2.905712169336356
1.539654657522679,1.6492242114041624
1.272449617207058,2.6427909736391477
1.41340332927517,2.376865062487844
1.3205184861269128,2.40850533755769
1.575669816817805,1.771862581601379
1.2294159300198146,2.667899821594141
1.9339427453619176,1.2598029165201354
1.321778067703665,2.0800091973927204
1.2865474800948236,2.8347543578675065
1.838410386765607,1.4944428759066029
1.1746973484699554,2.7973012174190584
1.7354796256252778,1.2025146371866078
0.79318061421545,3.987470781193517
1.350354652889814,2.1039485881120057
1.6293895821451685,1.5152972527665534
1.273372931433945,2.519290400479501
1.156333309431416,2.7622144519124876
1.1883136087216633,3.0752112088207264
1.8153776951554328,1.064229721811378
1.9474776469187085,1.176389623920093
1.2009870884425484,2.9306594844488014
1.0418779108065657,3.44261224155699
0.9886701045115478,3.1401341076794047
1.553794576131081,1.4422485077476002
1.2870714458255916,2.327755483091484
1.0733737257333926,3.5503190611153426
1.000160040912196,3.5840686349935966
1.5604093465120337,1.4049467960391118
1.621579587849138,1.5109964757230543
1.5692245326825023,2.185299789637209
0.8606585663918527,3.9209437080276603
1.3554967909397941,2.171350701719576
1.2811409346267788,2.456633724190847
1.1350822840652013,2.901477127262437
1.556920170813877,1.9168921036884907
1.5513550722440121,1.9755818463463857
1.4411088275773971,2.4353825062533305
1.0574605714310825,3.204040341260837
