param1,param2
1.6391309218181773,1.8767856418122
1.2723228641467639,2.0764441471262636
1.748959030833047,1.6640101795826447
1.5788768333335665,2.1119445784990414
1.4089977069250863,1.7958698367105295
1.7050949965264848,1.8322890242885739
1.7596029280076229,1.6959991936406604
1.5612745357140525,1.7015202518123635
1.7882692903446022,1.695782549590202
1.3176122876485956,2.1288484595316777
1.7110803536606607,1.921345144462321
1.6446563140470503,1.8824054610195293
1.3312980041876639,2.2218569483246142
1.6518712156053859,1.7945237158423595
1.580989387773432,1.7080963490593901
1.28875865628081,2.2807629735835038
1.6978643887245133,1.8382207996625728
1.2624440567733035,2.1094390968275456
1.3183072887733234,2.1000334547102444
1.5518272465812513,1.7277775613450042
1.4715224019274291,1.7622660126992233
1.8146310762608473,1.6441548596746918
1.7823160588918978,1.7043151983017486
1.643531301667961,2.0743387140158553
1.5526675281212599,2.1659044081808734
1.5778968430045563,1.7224568148153754
1.4741630467557845,1.7134485314328747
1.6374538243263235,1.6528807228583413
1.4324783919334367,2.0807764961643453
1.6194123942335723,1.6927065671237504
1.746062805463219,1.845362102913671
1.6748613908286651,1.691327846442267
1.4973837132536472,1.8653389017419049
1.324565930563447,1.986362380847376
1.5179708532828085,2.2178087653057954
1.5139476074190705,2.2009350239369145
1.4446345486799426,2.0042371973510464
1.6700796165421068,1.6006417769571322
1.2809343010395735,2.2054528784366836
1.4730845372160464,2.0486492630812885
1.3441416474605181,2.0464659435000603
1.6484269296021197,1.6071751557908227
1.419239097716675,1.9093103237303704
1.5040897865941827,2.00971171478436
1.7444651946513692,1.6509259499535274
1.5982201298963437,1.7269041893849482
1.6409162602860459,1.703520983504447
1.5769461203467365,1.9422499127593695
1.3863908335820294,2.0890090968872403
1.804638152044713,1.6821649858044836
1.362818395322664,2.202664591741232
1.5211132054678005,1.9812685237320797
1.2807062363476487,2.2060907199224724
1.4699911307208526,1.6808063135473859
1.4727647003222621,2.0833710669082004
1.5416131687677472,1.5938727056689492
1.3517819977647174,2.269488371002252
1.422780045972056,1.7530322391176134
1.376254040245481,1.8352761806083697
1.5443768019976392,1.8202407853239162
1.320596442807651,2.1993888444119607
1.6243128867513321,1.8937530578904862
1.2438958036575782,2.2294269300113605
1.646285596344199,1.7025538333850538
1.5106961059065522,2.0053747560631985
1.294684186848529,2.276816736573039
1.3276156197740652,1.9448350922796263
1.5881409215157485,1.9932960482960607
1.3605229113045232,2.268691020941184
1.2877917818702964,2.151704236926501
1.5011074209710682,1.9488046897220908
1.5503215865993425,2.070197852983536
1.4657794867759772,2.178420509287685
1.705343508219952,1.7229754550520584
1.4627140834473553,1.965660393305442
1.4803492014167792,1.6664619636103228
1.4540219946859907,1.6636954311905732
1.3252925349216036,2.2539286789546953
1.4966334383735114,2.1184197422367586
1.3223805638038844,1.9505522521999175
1.3747147395668997,2.2494990982569862
1.5683173369883923,2.1212505971484137
1.609843094359141,1.6797128541257214
1.2266813855292915,2.309117198540248
1.51535932201546,2.229006836102277
1.5581245679499498,2.053961322051772
1.3096437830220666,2.302422274934984
1.2893080638369678,2.038727182699555
1.3630613592189718,2.1826461133691213
1.3793862057118433,2.0111554929712483
1.4830106081803494,1.6168583401119163
1.6026442671652397,1.918103747340932
1.6988622299583425,1.8033464773912846
1.5761273470487467,1.9922580936039163
1.613745396105705,1.9822583140770216
1.7365064051014254,1.8762191328423
1.5819583492145732,1.5947770024952164
1.7526608183814267,1.8019581637487565
1.6183703745293854,1.8000508768629042
1.7510487264327421,1.6109397722920744
1.4337200754181079,1.693973241627769
1.522253484727014,1.834350896487976
1.447413081192978,1.7634874775643312
1.3566820970105358,2.206685722326947
1.3948359188154633,1.8982632975693376
1.5702114546452948,2.0135626928963015
1.5248314263043887,1.9202780672899578
1.4759552992430311,1.855564076678757
1.6501828677845063,2.0264976545638826
1.7002781110348713,1.861470547249772
1.5434851130282692,2.1930404117852556
1.6917227259218464,1.6131452480561856
1.3881104611212292,2.2318310272830786
1.6271386715055591,2.0237219372964823
1.6559405372844838,1.6810904432951563
1.521602124391209,1.8747469227823197
1.4058149871021441,2.0799856949991327
1.4923465264759668,1.9095587430687118
1.714876880991242,1.6613215159182695
1.5644379365528958,2.005899864712895
1.2403745474747776,2.2437716108017995
1.3797854049255285,1.884919149616318
1.486452785536231,2.1709057617576963
1.4007036418709495,1.9467626648694418
1.3845696897359612,1.818549434046393
1.4167720524486314,2.0988703415195937
1.5893275035712444,1.9681883382935714
1.3921920768279046,2.05374033974945
1.5418874886764853,2.0987631405320575
1.5972876739649258,1.9959735079099468
1.480836571960014,1.9872056481486187
1.7443579157155162,1.681568835761426
1.6752332203963785,1.6677560706063612
1.6528218391153242,1.7380918851888476
1.6294645787932047,1.7594722326616639
1.4697962057476397,2.107079910393785
1.687884282966568,1.6816987079311352
1.5336148978777004,1.9216059479802141
1.533363487959333,1.6047838134386532
1.573415582353322,2.0480789453381463
1.2697168346670895,2.1623621783084976
1.3054896319784146,2.003509413476894
1.3580449513079882,1.8926926559389687
1.526207166428898,1.6689135752004036
1.4652258412642607,2.0089205150897373
