beta,gamma
1.3516333901052744,0.5431360457507877
0.8390186324605768,0.6612606799222256
0.7902228147364643,0.6283580416978503
0.5856402635661849,0.39754495340378737
1.379888504368252,0.4925799216823671
0.7739915964653639,0.6802856016300239
1.5986716436680897,0.755850678130335
0.9304202453141981,0.799796031228943
1.2526688519483047,0.5376098995506573
1.065285173634426,0.8058090616659348
1.138073943242972,0.9187391265977769
1.5218347262653076,0.8659556169806839
1.479017395806441,0.8644955885002584
0.9570101070773247,0.7659265098955398
1.5787256044126485,0.7049375706424588
1.4088564586136418,0.6358987328391662
1.6159919656586954,0.8471675993191955
1.602617793147153,0.7187622880571325
1.6226503124368992,0.7767733887579402
1.3460053217339116,0.441837814859233
0.924539472441162,0.7854161872953239
0.9169334995390679,0.7258511067075509
0.9795902424527716,0.7716087500679446
1.148697855221945,0.9213110216168733
0.49752938764165316,0.31392094282396515
0.5310408288161554,0.428192520666402
1.7954251444029123,0.9640218756537602
0.34129400618196926,0.17251366049346384
1.336891829280609,0.40909176441837003
1.3159847118022237,0.525124356546096
1.2520960893627702,0.48680967623102767
1.4532826187325512,0.6288040111092082
1.7024590689118813,0.8776937757999043
0.5102027237072303,0.38160655770919893
1.424916835260271,0.6901699423344866
1.6308382086285402,0.9022752248144608
1.6267681518943944,0.791461673037137
1.4294605554518296,0.6435630458517169
0.45194275295409564,0.34363935625090347
1.3748505417881403,0.4743434879356415
1.0469045289999888,0.9765214031253298
1.2215122538858147,0.2801685506929169
1.272446409092833,0.3102243857277154
0.360174075521039,0.1432151448822775
1.4774187414126816,0.880751121947706
1.605844191414319,0.9399870223103981
0.7183154680766923,0.5856969792537123
1.0223100648689085,0.15890707317043506
1.456910265027766,0.852021464876124
1.395804419870324,0.5322598484807392
1.3346278114487702,0.40194204170818915
1.4661326635239886,0.8304671236201818
0.33490354084687673,0.18902827728504437
1.493712978222773,0.8445157372917765
1.0868007672477606,0.20870864724402283
1.0454485268687381,0.20642655515166014
1.1242137077065948,0.257248043705836
1.240878927388429,0.3357101662678723
1.0584766041765505,0.8852734129697698
0.9589727825599281,0.8398381096044761
1.5670283036279467,0.7005707059137716
1.6609357216968703,0.9669343051367953
1.3626667344280416,0.5561389713391289
1.4117295752060763,0.804561624043222
0.6880479001504655,0.5235505105637471
1.6477172033520529,0.9829810797805079
1.3800325546441634,0.672267624095695
0.8711238754308199,0.7322914075981012
0.7124706327944286,0.6207809229578151
0.6670409343294784,0.5774409418184702
1.601426086511224,0.8075812082529411
1.4991792616284327,0.6053853979553554
1.513894077610601,0.852095689815061
1.5602432995061442,0.742469526708228
1.3588153814876407,0.6893342489173341
1.6685367492146506,0.9261425632516831
0.5805713930144099,0.4842878929077433
0.7504187873865813,0.6108296945317911
1.5345246716653933,0.9791610164219016
1.1253028127210492,0.9884156194350525
0.9549140658989037,0.7592379337926047
1.4019124478595588,0.6696264328222052
1.5859834249375677,0.8165456612134386
1.463044812067499,0.6987081027746207
0.9616114931764355,0.10681306596702515
1.410057688721394,0.7609352691426481
1.0205486179095646,0.8530548324022538
0.7935840288890412,0.6959981496477459
1.4556746919560064,0.8705008011405423
1.0960323935268341,0.874863323569229
1.1680512358052237,0.2563079709604998
0.9395878294312627,0.16493430348232918
1.5563320076064036,0.6878409994259523
1.319256515832771,0.444572404346147
0.6451396868218431,0.5385331109611937
1.6375588949104218,0.9763204621453364
1.5577414246869816,0.6597792603970438
1.5357152580208653,0.6417617336908505
