First Parameter,Second Parameter
11.475790491512363,-9.339529313567198
8.769048119054503,12.715639421680791
-14.960992071993815,-4.0657329960242805
0.2109879672078563,-12.173424714944247
-12.086761455806048,12.554164782382514
11.535774155537126,14.739032790989953
-1.7203260182919493,-6.9967642092903475
-13.414507142612855,-10.39926941634964
-11.756567324946964,-11.619741982758697
-19.518455442820137,-0.9734214777884063
5.593203541018752,-6.712752628368165
11.293902956398775,13.319779066861443
17.89418472856687,3.8845039433200554
9.349951619237892,-0.4167971169284499
-13.570073049356694,-2.345891077552892
-9.708614672829448,-1.4203515450594466
-14.043274318249601,12.418040388774273
14.691204431697102,-9.620959813467437
-1.7698446080217636,10.754917330941296
18.98615779774441,6.314470895494864
13.715785952050673,-3.4693140620812812
-3.5779044556504687,-13.358774135337129
18.657256816208687,-5.601150662137371
17.139806590491617,7.386324318044913
-19.412811331687735,-0.08583067995326132
1.1771904998544613,-7.59288927786146
-8.71568427469419,14.11593640069222
11.867931836986124,-8.084243020046685
-11.644621617379812,8.64474685642034
-10.811925791752365,0.7222255114057674
7.51785370721835,-5.929671214155519
-11.211354810278273,7.729065160853921
-15.238829574757226,-2.980832869698048
-15.037895709059505,12.049315692585452
8.003147457441031,4.63824041601913
-14.109996872433108,0.29521520302948545
16.146548200101236,6.563915006979656
10.227943010300812,3.4881510851592736
-8.963315599252454,14.294761441741016
-5.501372974966145,15.549971566506997
3.2275991654687104,-16.327983756484215
3.8671369715351673,-14.085850536462644
10.005291127490068,12.779787522518575
-9.049800096634307,-9.056192148458251
-5.243978839172016,14.953294669408336
-13.81372371235937,2.3547344213441477
-8.400926632499768,-1.0170361948058684
-10.125282424999675,15.107177090781548
-10.064919676291574,-9.237415456845895
-9.776897190106446,-3.454992112831988
12.66453440636873,1.6778168364638475
12.589524039515922,10.828340799333887
-8.352010787379648,10.02102744185656
-0.34732609069629916,9.096922252446532
-14.196805286519101,0.17017396616756741
14.181616935595557,13.191938740812304
7.391132262273395,2.974213357231264
1.9791632715656888,15.734337696206424
3.002354297339096,6.75724762375593
-9.14210455223585,6.145493201770876
16.82503067747156,-4.149417349651117
-10.881541582597961,0.6216762907343991
-0.6124025578185837,-9.974398374538268
7.683775530744775,8.143364825526106
10.329327888060867,-14.378040357796024
-11.069577901200482,12.874945709172763
-3.2063929941840854,15.359427047684065
-11.716954295058109,11.855486230011508
-16.79930218382735,-9.500579938666391
9.2394969278347,-6.087780035040424
11.383553568679439,8.025906922275666
-2.838828802105567,-8.646401427205689
9.450516844806167,8.381276797402109
-2.1640238045108546,7.051164288083257
2.2856224018714357,15.302384834416259
11.988721585364019,-3.2409666294829123
