LOG Base Infectivity,Infectious Period
0.5728816145299289,8.28455002294757
1.7621607389471556,9.97313838482658
1.626665207221973,7.849318604302914
1.2348514193205826,5.19756494293126
-0.03984727826145207,9.13930880385446
0.8908286856289389,4.609057868396902
-0.7541142080817704,1.0945904866549077
0.4355459223729945,1.932422418009551
0.28872924419058266,6.031777040254821
1.4356367908402103,8.767351746648954
-0.06479671485161209,2.860052246749867
0.44781631020248924,6.894815633743286
-0.22924134717682199,6.228352091191265
0.7590280323941228,5.34511693409944
0.3584190907678426,3.8812266312598473
0.4760869146587279,6.737781523434509
-0.9401352911351322,1.8533853512715153
0.6741043981603427,8.674194324298078
0.07907548482994997,1.2924022330138154
-0.07320117406829973,8.224857932111515
1.3111419495145178,5.767224854764367
1.0990655048373434,5.433973006888333
1.8629050246360817,8.023083068858057
1.3739672370995009,6.238251660391487
0.957728713630273,4.486182816514499
0.843419278837219,9.341856558279462
0.7188693491068525,9.075313923999921
