Sample,Sim_Id,Year,Prevalence,Timestep
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0027397260273972603,0.0,0
0,7e314694-1800-e811-9414-f0921c16b9e5,0.005479452054794521,0.0006000000284985,1
0,7e314694-1800-e811-9414-f0921c16b9e5,0.00821917808219178,0.002000000094995,2
0,7e314694-1800-e811-9414-f0921c16b9e5,0.010958904109589041,0.004800000227988,3
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0136986301369863,0.01030000019819,4
0,7e314694-1800-e811-9414-f0921c16b9e5,0.01643835616438356,0.02720000036061,5
0,7e314694-1800-e811-9414-f0921c16b9e5,0.019178082191780823,0.06459999829531,6
0,7e314694-1800-e811-9414-f0921c16b9e5,0.021917808219178082,0.1438000053167,7
0,7e314694-1800-e811-9414-f0921c16b9e5,0.024657534246575342,0.2967000007629,8
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0273972602739726,0.4952000081539,9
0,7e314694-1800-e811-9414-f0921c16b9e5,0.030136986301369864,0.6227999925613,10
0,7e314694-1800-e811-9414-f0921c16b9e5,0.03287671232876712,0.6140000224113,11
0,7e314694-1800-e811-9414-f0921c16b9e5,0.03561643835616438,0.5364999771118,12
0,7e314694-1800-e811-9414-f0921c16b9e5,0.038356164383561646,0.4415000081062,13
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0410958904109589,0.3609000146389,14
0,7e314694-1800-e811-9414-f0921c16b9e5,0.043835616438356165,0.2928000092506,15
0,7e314694-1800-e811-9414-f0921c16b9e5,0.04657534246575343,0.237399995327,16
0,7e314694-1800-e811-9414-f0921c16b9e5,0.049315068493150684,0.1899999976158,17
0,7e314694-1800-e811-9414-f0921c16b9e5,0.052054794520547946,0.1533000022173,18
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0547945205479452,0.1244999989867,19
0,7e314694-1800-e811-9414-f0921c16b9e5,0.057534246575342465,0.09989999979734,20
0,7e314694-1800-e811-9414-f0921c16b9e5,0.06027397260273973,0.08079999685287,21
0,7e314694-1800-e811-9414-f0921c16b9e5,0.06301369863013699,0.06509999930859,22
0,7e314694-1800-e811-9414-f0921c16b9e5,0.06575342465753424,0.05400000140071,23
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0684931506849315,0.04219999909401,24
0,7e314694-1800-e811-9414-f0921c16b9e5,0.07123287671232877,0.03370000049472,25
0,7e314694-1800-e811-9414-f0921c16b9e5,0.07397260273972603,0.02879999950528,26
0,7e314694-1800-e811-9414-f0921c16b9e5,0.07671232876712329,0.02250000089407,27
0,7e314694-1800-e811-9414-f0921c16b9e5,0.07945205479452055,0.01769999973476,28
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0821917808219178,0.0132999997586,29
0,7e314694-1800-e811-9414-f0921c16b9e5,0.08493150684931507,0.01059999968857,30
0,7e314694-1800-e811-9414-f0921c16b9e5,0.08767123287671233,0.00829999987036,31
0,7e314694-1800-e811-9414-f0921c16b9e5,0.09041095890410959,0.006300000008196,32
0,7e314694-1800-e811-9414-f0921c16b9e5,0.09315068493150686,0.005400000140071,33
0,7e314694-1800-e811-9414-f0921c16b9e5,0.0958904109589041,0.004600000102073,34
0,7e314694-1800-e811-9414-f0921c16b9e5,0.09863013698630137,0.003700000001118,35
0,7e314694-1800-e811-9414-f0921c16b9e5,0.10136986301369863,0.003100000089034,36
0,7e314694-1800-e811-9414-f0921c16b9e5,0.10410958904109589,0.002400000113994,37
0,7e314694-1800-e811-9414-f0921c16b9e5,0.10684931506849316,0.002199999988079,38
0,7e314694-1800-e811-9414-f0921c16b9e5,0.1095890410958904,0.00179999996908,39
0,7e314694-1800-e811-9414-f0921c16b9e5,0.11232876712328767,0.001599999959581,40
0,7e314694-1800-e811-9414-f0921c16b9e5,0.11506849315068493,0.001300000003539,41
0,7e314694-1800-e811-9414-f0921c16b9e5,0.1178082191780822,0.001000000047497,42
0,7e314694-1800-e811-9414-f0921c16b9e5,0.12054794520547946,0.0006999999750406,43
0,7e314694-1800-e811-9414-f0921c16b9e5,0.1232876712328767,0.0005000000237487,44
0,7e314694-1800-e811-9414-f0921c16b9e5,0.12602739726027398,0.0005000000237487,45
0,7e314694-1800-e811-9414-f0921c16b9e5,0.12876712328767123,0.0003000000142492,46
0,7e314694-1800-e811-9414-f0921c16b9e5,0.13150684931506848,0.0003000000142492,47
0,7e314694-1800-e811-9414-f0921c16b9e5,0.13424657534246576,0.0001999999949476,48
0,7e314694-1800-e811-9414-f0921c16b9e5,0.136986301369863,0.0001999999949476,49
0,7e314694-1800-e811-9414-f0921c16b9e5,0.13972602739726028,9.999999747379e-05,50
0,7e314694-1800-e811-9414-f0921c16b9e5,0.14246575342465753,0.0,51
0,7e314694-1800-e811-9414-f0921c16b9e5,0.14520547945205478,0.0,52
0,7e314694-1800-e811-9414-f0921c16b9e5,0.14794520547945206,0.0,53
0,7e314694-1800-e811-9414-f0921c16b9e5,0.1506849315068493,0.0,54
0,7e314694-1800-e811-9414-f0921c16b9e5,0.15342465753424658,0.0,55
0,7e314694-1800-e811-9414-f0921c16b9e5,0.15616438356164383,0.0,56
