param1,param2
1.6391309218181773,1.8767856418122
1.2723228641467639,2.0764441471262636
1.3991061280533934,2.277231579663434
1.748959030833047,1.6640101795826447
1.5788768333335665,2.1119445784990414
1.4089977069250863,1.7958698367105295
1.7050949965264848,1.8322890242885739
1.7596029280076229,1.6959991936406604
1.8322336447509069,1.6321489606482569
1.8125681402771612,1.6995604403037732
1.5955077865872298,2.0424772177597417
1.6250311810066753,1.604705262919817
1.5558560821509064,1.6823065927399292
1.671542098017806,1.6031299462692983
1.4472615584429929,1.9729978574238625
1.7284345021695984,1.8065284397231207
1.618796438090148,1.9563397578792223
1.4475525339347863,1.987216148861545
1.381140385992475,2.0248771866026205
1.606134108184201,2.022423436538224
1.4130070967918225,1.7209368882226213
1.5730325419167719,1.7934684435309096
1.6565036194287528,1.835002071731388
1.491683249670568,1.8655649329724506
1.2621905249078436,2.202221081696816
1.7873308944897177,1.6488362103137306
1.7204864621309421,1.6537410162322863
1.3777008972011526,2.029130035008861
1.4561019270475821,1.8096926931920738
1.7290532802383418,1.755842178897368
1.3009631795869572,2.117821895737743
1.4389822097333798,1.9277577343475962
1.3947186348168843,1.9011770394223402
1.2128569166445762,2.3415609316457795
1.2884905014988604,2.2391717933610025
1.5554310642398388,1.8613291969210821
1.3224742128330846,2.0487601723548785
1.4642124772841898,1.713209340755006
1.6347238203786734,1.7270868716358938
1.6959954155404569,1.932258848501301
1.6370249042603362,2.053755536581835
1.5246786267729966,2.1634439612019096
1.1913245828777987,2.343225788832438
1.5943005654400415,2.031851728095699
1.3743453107156558,2.1072160149237282
1.4268468849269857,1.7321517503212311
1.6121454436209859,1.647506678895609
1.513729652617775,1.7220295028752277
1.6497392467027043,1.8209601414185799
1.465572654996854,2.1258048336133397
1.6049126113935113,1.9961154890948531
1.7605685521180476,1.7774886555833032
1.39668114465895,1.954158826496452
1.42216939172897,1.8311848301174825
1.4276359903881455,1.9954747906846722
1.5988340406518615,1.5962096035152256
1.4836406266468847,2.2393493190571534
1.4650273903911355,1.6071859485881377
1.5019788697662766,2.115545006297807
1.3137124047587854,2.239732961641705
1.4349648218821136,2.118337636730309
1.3472460051641306,1.8876001959126305
1.4844506040838872,2.146534412435207
1.1983005584012898,2.355982492080444
1.393639689932726,1.9708520352947292
1.256387502950514,2.2682722692663697
1.4021530784547056,1.7945034627227212
1.431387636590681,1.8181180837630078
1.638685891770864,2.042855496188797
1.6376471329199878,2.0764721545130405
1.7515351936927213,1.677474344663592
1.5206906204102553,2.2127895263327644
1.4605739043837325,2.1831431808286714
1.5303311773683508,2.192034246759763
1.6670615408108274,1.7136351149802977
1.3620095865887567,1.8908054739766107
1.3727681305952877,2.2278132268151376
1.3378421676819305,2.093522016630529
1.4177056182510033,2.2029448993066096
1.5156105758006608,1.9511099899649595
1.4947272944732142,2.019302173903485
1.4321500572577919,1.8760429441530988
1.6569270966087266,1.8693348832459726
1.167185028703555,2.425087994912178
1.8653478662658538,1.6056681173571976
1.4246167199037163,2.0275078188024107
1.4929313852487023,1.7359406293838022
1.5315816197621421,1.7822390904421392
1.2249929379679534,2.2369585257889213
1.6624995326612833,1.58659857719572
1.452084899887173,2.1721116086264
1.600644322757484,1.6585396188194537
1.551368138552174,1.9332129744697577
1.3778718146173938,1.9079814803479684
1.6919420496328572,1.878411222067869
1.4227924368109783,2.2365211213750564
1.416624831658146,1.932721697474484
1.232444080283353,2.3518255868122724
1.432434813967765,1.9587630073874582
1.6725731527789787,1.9256890150977861
1.5882196488751714,1.793272663093262
1.366971885105988,1.9132141459222662
1.3426013341599803,1.9093760357158664
1.3096582951892173,2.0293493692921643
1.7563074009339938,1.7471366839405567
1.3127525891875558,2.1383529078100434
1.2272528859671725,2.3610105191606388
1.7039735967963314,1.7737793192288438
1.6116469921534295,1.7890621101889084
1.6507571915222807,1.882414897346688
1.420841590850646,2.1026727501273594
1.5800384704177595,1.8904715759420971
1.7385123709779244,1.6208703405146299
1.4377494671280175,2.0824486945728164
1.3396638180971694,2.2759245518027273
1.2100242315850238,2.3839810276987548
1.2842196617442885,2.0857777791627963
1.4987841349159492,2.2322812803776815
1.4780564151081124,1.82721382867428
1.2696592133161364,2.274273189141012
1.3348650195687264,2.1533422845218353
1.6114749274245084,2.006200113489883
1.5191864654375147,1.5990539606765102
1.446776309893647,1.8790942043069052
1.7301169653913993,1.828947807354826
1.629887318930109,2.0462084420392603
1.334569078517049,2.102230912838923
1.635469211223374,1.9300214381607947
1.6367854085159883,1.6595855086288518
1.4554324305744517,2.143317652824343
1.2495412196470874,2.1672458831060015
1.6355747344490124,1.6650879471246185
1.4797505802375004,1.778071327002626
1.2697307802429139,2.289448446925588
1.4494250705498488,1.9862087059497626
1.436199150060677,1.7223877660434082
1.2999565446261168,2.185812606391173
1.44195724897419,2.2172935406424092
1.296369652572554,2.0402838567623434
1.6301451581263025,1.723050992304386
1.2133356106038784,2.2431172273858566
1.6314510083833356,2.0076525250952897
1.5997813071326843,1.582525963840118
1.2138943726983387,2.2389739601454046
1.2750707228291964,2.0816201164984043
