param1,param2
1.6769404157569645,1.4288839853339015
0.9806470849468497,3.135783479489962
1.5229492573909478,2.4373352625334346
1.0897402311207003,2.8392450095159774
1.1858366983994257,2.9346411694628705
1.6391309218181773,1.8767856418122
0.8847379949028824,3.5417406486934127
0.9619491509611071,2.9900904739929484
1.1570767427162159,3.063916578387748
1.2638123274019755,2.9467580519627967
1.1003142459860968,2.657095791309537
1.0334538032658127,3.548637758167683
1.3027150441374098,2.486418265279595
0.8687131726338425,3.70777705282849
1.9007317956990715,1.2310214129802026
1.7959255571592805,1.4129842904329448
1.880077350430815,1.09265225934487
1.5885065235392217,1.4913372782266388
1.7783639008290335,1.0369450584541002
1.3472378195637726,2.8723189943691603
0.9326388085889779,3.2477399270958456
1.989593502053987,1.244595757563077
1.4507519607105883,2.3896009317949884
1.211198238601299,2.5863060915307217
1.7698925451257033,1.4688556173966045
1.228662357852849,2.7808611083649626
1.3991061280533934,2.277231579663434
0.9996706434696001,3.5347136508218497
1.7501547675713138,1.547254310179331
0.9107615337820354,3.1396137884000406
0.8974540300306997,3.7589616102709966
1.748959030833047,1.6640101795826447
1.925889211328564,1.4564080469183356
0.6140452495241111,3.9522419695105526
1.4747451684975132,2.3100148495694404
1.1987686958555253,2.679358773264453
0.8608773331986965,3.560777818361779
0.6354660713847193,3.8195406029164474
1.5788768333335665,2.1119445784990414
1.9220916027434543,1.4469373038212643
0.8888963277567687,3.3940897725858292
1.2421200659125222,2.570892889902554
1.191324332361145,2.476090801412942
1.305687627611778,2.9550855053664042
1.045033576387069,3.2883580778533306
0.7108643419100262,3.7923972337222707
1.0948289961470659,2.7930124764594604
1.7050949965264848,1.8322890242885739
0.8494939284980157,3.226235417534694
1.7596029280076229,1.6959991936406604
1.9124764863453692,1.0758717962774331
1.846301301170546,1.5660567863869281
0.6819854774312588,3.6689856727073265
0.7648714338848397,3.4784299787153934
0.7662625403701208,3.5881914213534642
1.2875801264881506,2.4119798368857723
1.8241258247338261,1.2892037652609984
1.3165399906228357,2.6877143765553417
1.7077492604776372,2.0009340718191173
0.6697303351630934,3.74253683685368
1.6493949514130062,1.4517934144315525
1.2636062225652607,2.7842219206876613
1.1099381353780635,2.661151700097184
0.8077721823555695,3.5487738733223635
1.4081309719178519,2.1061144771946467
1.8224389625233917,1.2922466734602223
1.23245681168473,2.383908879467418
1.5377477533441202,1.7172170862242777
0.9895946902249732,3.483152815066083
1.4763035857917708,1.923743249715958
0.9498316274028686,3.4195862627223663
1.3697662539531517,2.1927145962677472
1.4382865282227706,1.9303568820804264
1.1604608485196304,3.270226206678462
1.6973914080329204,1.4443278365074776
0.9901243234332978,3.686012145579804
1.6962036219158376,1.5057938516524008
1.2990408558271658,2.298632939368347
1.2431329625489944,2.9064863049410707
1.0880831236927682,3.232747526366581
0.7125828102709693,3.5740424944342783
1.769532777103479,1.691977680061236
1.8973003073487171,1.4783119021622984
1.7385392754079532,1.1248656827460344
1.3840712040206937,1.9400699466463225
0.9681188746808645,3.5658070999699896
1.6281065894008189,2.0474431646301046
1.8678041835387433,1.5011605524133302
0.9060136003401185,3.8181055022189794
1.6791116401372808,1.3318656501339565
1.0264473282299273,3.0769856493345475
1.8575016679077134,1.1145655003866126
1.0240125235626176,3.007767507259011
1.5770272429696441,2.067435289585222
1.8392732894231685,1.2567528177553338
1.2249819439181144,2.411731680618842
0.7724880278015115,3.4688172368543544
1.8452073466516412,1.1659621858326483
1.387074328374553,2.377966343654659
0.7768526897541638,3.4106914722912363
1.9107465075504677,1.4874310457497328
0.836358690033093,3.4972940351618282
0.8914150175060538,3.5978145975358875
1.1202537959237788,3.036982867879085
1.1373937921644475,2.901920581638691
1.5238138318584122,1.8098724345408892
1.23345451517406,2.8603559719901326
0.8949331439145578,3.285531759203482
0.7759805749218083,3.445836173077301
1.4836845801343286,2.289948039320266
1.6708993697549257,1.854677506600793
1.634876957588328,2.152037531405136
